"classe_origem";"release_anterior";"SYSTEM";"RELEASE";"CLASS";"WMC";"DIT";"NOC";"CBO";"RFC";"LCOM";"CA";"CE";"NPM";"LCOM3";"LOC";"DAM";"MOA";"MFA";"CAM";"IC";"CBM";"AMC";"key_class";"refatoracao"
"org.mortbay.jetty.servlet.Dispatcher";"5.1.15";"jetty";"5.1.15";"org.mortbay.jetty.servlet.Dispatcher";11.0;1.0;0.0;21.0;65.0;37.0;7.0;17.0;5.0;0.96;536.0;0.0;3.0;0.0;0.3429;0.0;0.0;454545.0;"0.0";"1.0"
"org.mortbay.util.QuotedStringTokenizer";"5.1.15";"jetty";"5.1.15";"org.mortbay.util.QuotedStringTokenizer";18.0;2.0;0.0;7.0;30.0;121.0;7.0;0.0;18.0;0.5561;716.0;1.0;0.0;0.4167;0.3889;1.0;2.0;381667.0;"0.0";"1.0"
"org.mortbay.jetty.servlet.Holder";"5.1.15";"jetty";"5.1.15";"org.mortbay.jetty.servlet.Holder";22.0;2.0;2.0;8.0;45.0;151.0;3.0;5.0;18.0;0.8869;246.0;0.875;1.0;0.4865;0.3333;1.0;6.0;98182.0;"0.0";"1.0"
"org.apache.catalina.realm.DataSourceRealm";"4.1.40";"tomcat";"4.1.40";"org.apache.catalina.realm.DataSourceRealm";30.0;0.0;0.0;9.0;64.0;311.0;0.0;9.0;18.0;0.8764;626.0;1.0;1.0;0.0;0.4397;0.0;0.0;194667.0;"0.0";"1.0"
"org.apache.catalina.core.StandardWrapperValve";"4.1.40";"tomcat";"4.1.40";"org.apache.catalina.core.StandardWrapperValve";18.0;0.0;0.0;16.0;72.0;125.0;1.0;16.0;10.0;0.9338;834.0;1.0;2.0;0.0;0.2118;0.0;0.0;448889.0;"0.0";"1.0"
"org.apache.catalina.core.StandardDefaultContext";"4.1.40";"tomcat";"4.1.40";"org.apache.catalina.core.StandardDefaultContext";75.0;1.0;0.0;24.0;196.0;1991.0;4.0;20.0;73.0;0.9505;1745.0;0.9167;6.0;0.0;0.0954;0.0;0.0;219467.0;"0.0";"1.0"
"org.apache.coyote.Response";"4.1.40";"tomcat";"4.1.40";"org.apache.coyote.Response";46.0;1.0;0.0;11.0;76.0;787.0;6.0;7.0;44.0;0.9037;696.0;0.9444;3.0;0.0;0.1179;0.0;0.0;137391.0;"0.0";"1.0"
"org.apache.coyote.RequestInfo";"4.1.40";"tomcat";"4.1.40";"org.apache.coyote.RequestInfo";33.0;1.0;0.0;5.0;52.0;316.0;2.0;5.0;32.0;0.9219;269.0;0.5833;3.0;0.0;0.2222;0.0;0.0;67879.0;"0.0";"1.0"
"org.apache.coyote.http11.Http11Processor";"4.1.40";"tomcat";"4.1.40";"org.apache.coyote.http11.Http11Processor";52.0;1.0;0.0;42.0;214.0;1036.0;4.0;39.0;38.0;0.9104;2659.0;0.973;2.0;0.0;0.0912;0.0;0.0;494231.0;"0.0";"1.0"
"org.apache.coyote.http11.Http11BaseProtocol";"4.1.40";"tomcat";"4.1.40";"org.apache.coyote.http11.Http11BaseProtocol";111.0;1.0;1.0;13.0;180.0;4863.0;3.0;11.0;92.0;0.9245;1145.0;0.8966;1.0;0.0;0.1761;0.0;0.0;90541.0;"0.0";"1.0"
"org.apache.jk.common.JkMX";"4.1.40";"tomcat";"4.1.40";"org.apache.jk.common.JkMX";32.0;0.0;0.0;3.0;66.0;344.0;0.0;3.0;27.0;0.8839;931.0;0.7333;0.0;0.0;0.2839;0.0;0.0;27625.0;"0.0";"1.0"
"org.apache.jk.common.JniHandler";"4.1.40";"tomcat";"4.1.40";"org.apache.jk.common.JniHandler";18.0;0.0;3.0;16.0;80.0;57.0;3.0;13.0;12.0;0.8706;605.0;0.5;1.0;0.0;0.2941;0.0;0.0;320556.0;"0.0";"1.0"
"org.apache.jk.common.ChannelJni";"4.1.40";"tomcat";"4.1.40";"org.apache.jk.common.ChannelJni";11.0;0.0;0.0;10.0;46.0;21.0;0.0;10.0;9.0;0.7333;292.0;0.3333;0.0;0.0;0.3667;0.0;0.0;252727.0;"0.0";"1.0"
"org.apache.jk.core.MsgContext";"4.1.40";"tomcat";"4.1.40";"org.apache.jk.core.MsgContext";37.0;1.0;0.0;31.0;93.0;562.0;18.0;16.0;34.0;0.9606;610.0;0.6667;5.0;0.0;0.1303;0.0;0.0;148378.0;"0.0";"1.0"
"org.apache.jk.common.ChannelUn";"4.1.40";"tomcat";"4.1.40";"org.apache.jk.common.ChannelUn";20.0;0.0;0.0;18.0;85.0;112.0;2.0;18.0;16.0;0.9386;730.0;0.0556;0.0;0.0;0.307;0.0;0.0;34.6;"0.0";"1.0"
"org.apache.jk.common.ChannelSocket";"4.1.40";"tomcat";"4.1.40";"org.apache.jk.common.ChannelSocket";64.0;0.0;0.0;18.0;172.0;1426.0;2.0;18.0;58.0;0.915;1611.0;0.5357;0.0;0.0;0.1101;0.0;0.0;237344.0;"0.0";"1.0"
"org.apache.jk.core.JkHandler";"4.1.40";"tomcat";"4.1.40";"org.apache.jk.core.JkHandler";26.0;1.0;11.0;19.0;42.0;297.0;17.0;4.0;26.0;0.9875;213.0;0.5625;2.0;0.0;0.1346;0.0;0.0;65769.0;"0.0";"1.0"
"org.apache.jk.common.HandlerRequest";"4.1.40";"tomcat";"4.1.40";"org.apache.jk.common.HandlerRequest";23.0;0.0;0.0;20.0;154.0;149.0;0.0;20.0;15.0;0.8818;1285.0;0.8;1.0;0.0;0.2987;0.0;0.0;542174.0;"0.0";"1.0"
"org.apache.jk.core.MsgContext";"4.1.40";"tomcat";"4.1.40";"org.apache.jk.core.MsgContext";37.0;1.0;0.0;17.0;93.0;562.0;3.0;16.0;34.0;0.9606;610.0;0.6667;4.0;0.0;0.1303;0.0;0.0;148378.0;"0.0";"1.0"
"org.apache.jk.core.JkHandler";"4.1.40";"tomcat";"4.1.40";"org.apache.jk.core.JkHandler";26.0;1.0;1.0;5.0;42.0;297.0;3.0;4.0;26.0;0.9875;213.0;0.5625;2.0;0.0;0.1346;0.0;0.0;65769.0;"0.0";"1.0"
"org.apache.tomcat.util.threads.ThreadPool";"4.1.40";"tomcat";"4.1.40";"org.apache.tomcat.util.threads.ThreadPool";44.0;1.0;0.0;10.0;98.0;650.0;5.0;8.0;32.0;0.8979;920.0;0.7391;3.0;0.0;0.1326;0.0;0.0;193864.0;"0.0";"1.0"
"org.apache.tomcat.util.net.URL";"4.1.40";"tomcat";"4.1.40";"org.apache.tomcat.util.net.URL";21.0;1.0;0.0;0.0;51.0;68.0;0.0;0.0;19.0;0.6222;1188.0;1.0;0.0;0.0;0.254;0.0;0.0;551429.0;"0.0";"1.0"
"org.apache.tomcat.util.buf.C2BConverter";"4.1.40";"tomcat";"4.1.40";"org.apache.tomcat.util.buf.C2BConverter";13.0;1.0;0.0;8.0;42.0;26.0;1.0;7.0;11.0;0.75;177.0;0.8333;3.0;0.0;0.25;0.0;0.0;121538.0;"0.0";"1.0"
"org.apache.tomcat.util.net.PoolTcpEndpoint";"4.1.40";"tomcat";"4.1.40";"org.apache.tomcat.util.net.PoolTcpEndpoint";54.0;1.0;0.0;10.0;125.0;937.0;3.0;10.0;41.0;0.9005;1086.0;0.7931;5.0;0.0;0.1089;0.0;0.0;185741.0;"0.0";"1.0"
"org.apache.tomcat.util.compat.JdkCompat";"4.1.40";"tomcat";"4.1.40";"org.apache.tomcat.util.compat.JdkCompat";14.0;1.0;1.0;3.0;33.0;73.0;3.0;0.0;11.0;0.9808;213.0;0.0;1.0;0.0;0.1846;0.0;0.0;133571.0;"0.0";"1.0"
"org.apache.tomcat.util.http.mapper.Mapper";"4.1.40";"tomcat";"4.1.40";"org.apache.tomcat.util.http.mapper.Mapper";44.0;1.0;0.0;11.0;95.0;738.0;0.0;11.0;22.0;0.8744;2541.0;0.8;2.0;0.0;0.1894;0.0;0.0;566364.0;"0.0";"1.0"
"org.apache.tomcat.util.collections.SimplePool";"4.1.40";"tomcat";"4.1.40";"org.apache.tomcat.util.collections.SimplePool";12.0;1.0;0.0;2.0;23.0;48.0;0.0;2.0;9.0;0.7576;224.0;0.6667;0.0;0.0;0.3636;0.0;0.0;169167.0;"0.0";"1.0"
"org.apache.tomcat.util.http.Parameters";"4.1.40";"tomcat";"4.1.40";"org.apache.tomcat.util.http.Parameters";29.0;0.0;0.0;8.0;96.0;198.0;0.0;8.0;22.0;0.7929;1429.0;0.4;11.0;0.0;0.1688;0.0;0.0;475862.0;"0.0";"1.0"
"org.apache.tomcat.util.collections.SimpleHashtable";"4.1.40";"tomcat";"4.1.40";"org.apache.tomcat.util.collections.SimpleHashtable";15.0;1.0;0.0;3.0;33.0;27.0;0.0;3.0;11.0;0.8016;475.0;0.8889;2.0;0.0;0.3571;0.0;0.0;300667.0;"0.0";"1.0"
"org.apache.catalina.cluster.tcp.ReplicationTransmitter";"5.5.23";"tomcat";"5.5.23";"org.apache.catalina.cluster.tcp.ReplicationTransmitter";54.0;1.0;0.0;14.0;151.0;1069.0;1.0;14.0;43.0;0.8988;1241.0;0.9545;1.0;0.0;0.1305;0.0;0.0;215741.0;"0.0";"1.0"
"org.apache.catalina.deploy.SecurityCollection";"5.5.26";"tomcat";"5.5.26";"org.apache.catalina.deploy.SecurityCollection";18.0;1.0;0.0;6.0;34.0;89.0;3.0;3.0;16.0;0.7745;397.0;0.8333;0.0;0.0;0.7941;0.0;0.0;207222.0;"0.0";"1.0"
"org.apache.catalina.ant.jmx.JMXAccessorSetTask";"5.5.36";"tomcat";"5.5.36";"org.apache.catalina.ant.jmx.JMXAccessorSetTask";18.0;0.0;0.0;4.0;56.0;95.0;0.0;4.0;13.0;0.8431;388.0;1.0;0.0;0.0;0.3148;0.0;0.0;202222.0;"0.0";"1.0"
"org.apache.catalina.realm.JAASRealm";"5.5.36";"tomcat";"5.5.36";"org.apache.catalina.realm.JAASRealm";24.0;0.0;0.0;9.0;76.0;196.0;1.0;9.0;14.0;0.8551;649.0;0.8333;0.0;0.0;0.2283;0.0;0.0;255417.0;"0.0";"1.0"
"org.apache.catalina.filters.SetCharacterEncodingFilter";"5.5.36";"tomcat";"5.5.36";"org.apache.catalina.filters.SetCharacterEncodingFilter";11.0;1.0;0.0;3.0;31.0;29.0;0.0;3.0;8.0;0.78;132.0;0.8;0.0;0.0;0.2429;0.0;0.0;105455.0;"0.0";"1.0"
"org.apache.catalina.users.MemoryUserDatabase";"5.5.36";"tomcat";"5.5.36";"org.apache.catalina.users.MemoryUserDatabase";27.0;1.0;0.0;16.0;92.0;117.0;7.0;15.0;24.0;0.8007;939.0;0.9091;1.0;0.0;0.2436;0.0;0.0;333704.0;"0.0";"1.0"
"org.apache.catalina.core.StandardPipeline";"5.5.36";"tomcat";"5.5.36";"org.apache.catalina.core.StandardPipeline";21.0;1.0;0.0;17.0;63.0;40.0;2.0;16.0;17.0;0.7111;610.0;0.8889;5.0;0.0;0.29;0.0;0.0;27619.0;"1.0";"1.0"
"org.apache.catalina.core.ApplicationDispatcher";"5.5.36";"tomcat";"5.5.36";"org.apache.catalina.core.ApplicationDispatcher";17.0;1.0;0.0;24.0;104.0;100.0;4.0;23.0;4.0;0.6591;1417.0;1.0;4.0;0.0;0.3839;0.0;0.0;817059.0;"0.0";"1.0"
"org.apache.catalina.authenticator.DigestAuthenticator";"5.5.36";"tomcat";"5.5.36";"org.apache.catalina.authenticator.DigestAuthenticator";22.0;0.0;0.0;14.0;76.0;189.0;2.0;14.0;14.0;0.9087;498.0;0.9167;1.0;0.0;0.2143;0.0;0.0;210909.0;"0.0";"1.0"
"org.apache.catalina.startup.ExpandWar";"5.5.36";"tomcat";"5.5.36";"org.apache.catalina.startup.ExpandWar";13.0;1.0;0.0;6.0;76.0;48.0;2.0;4.0;9.0;0.6389;717.0;0.6667;1.0;0.0;0.2619;0.0;0.0;539231.0;"0.0";"1.0"
"org.apache.catalina.realm.GenericPrincipal";"5.5.36";"tomcat";"5.5.36";"org.apache.catalina.realm.GenericPrincipal";14.0;1.0;0.0;5.0;24.0;59.0;4.0;1.0;12.0;0.7821;195.0;1.0;1.0;0.0;0.369;0.0;0.0;12.5;"0.0";"1.0"
"org.apache.catalina.core.AprLifecycleListener";"5.5.36";"tomcat";"5.5.36";"org.apache.catalina.core.AprLifecycleListener";12.0;1.0;0.0;7.0;40.0;26.0;1.0;6.0;7.0;0.8485;455.0;0.8667;1.0;0.0;0.303;0.0;0.0;356667.0;"0.0";"1.0"
"org.apache.jk.common.ChannelNioSocket";"5.5.36";"tomcat";"5.5.36";"org.apache.jk.common.ChannelNioSocket";70.0;0.0;0.0;17.0;181.0;1855.0;4.0;17.0;59.0;0.931;1474.0;0.5517;0.0;0.0;0.0987;0.0;0.0;196429.0;"0.0";"1.0"
"org.apache.jk.config.BaseJkConfig";"5.5.36";"tomcat";"5.5.36";"org.apache.jk.config.BaseJkConfig";34.0;1.0;3.0;14.0;79.0;521.0;3.0;11.0;17.0;0.9347;721.0;0.9231;0.0;0.0;0.1928;0.0;0.0;198235.0;"0.0";"1.0"
"org.apache.jk.config.ApacheConfig";"5.5.36";"tomcat";"5.5.36";"org.apache.jk.config.ApacheConfig";26.0;0.0;0.0;7.0;77.0;169.0;0.0;7.0;8.0;0.9227;1391.0;0.5333;0.0;0.0;0.3733;0.0;0.0;519231.0;"0.0";"1.0"
"org.apache.jk.apr.AprImpl";"5.5.36";"tomcat";"5.5.36";"org.apache.jk.apr.AprImpl";31.0;0.0;0.0;10.0;65.0;413.0;5.0;5.0;29.0;0.9111;320.0;0.0833;1.0;0.0;0.2571;0.0;0.0;89355.0;"0.0";"1.0"
"org.apache.coyote.ajp.AjpMessage";"5.5.36";"tomcat";"5.5.36";"org.apache.coyote.ajp.AjpMessage";30.0;1.0;0.0;7.0;71.0;75.0;1.0;6.0;24.0;0.5632;1025.0;0.8333;0.0;0.0;0.2026;0.0;0.0;329667.0;"0.0";"1.0"
"org.apache.jk.common.MsgAjp";"5.5.36";"tomcat";"5.5.36";"org.apache.jk.common.MsgAjp";29.0;0.0;0.0;12.0;66.0;86.0;6.0;6.0;23.0;0.6726;954.0;0.8333;0.0;0.0;0.2245;0.0;0.0;316897.0;"0.0";"1.0"
"org.apache.tomcat.jni.Socket";"5.5.36";"tomcat";"5.5.36";"org.apache.tomcat.jni.Socket";38.0;1.0;0.0;0.0;39.0;703.0;0.0;0.0;37.0;1027.0;75.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0789;"0.0";"1.0"
"org.apache.tomcat.jni.File";"5.5.36";"tomcat";"5.5.36";"org.apache.tomcat.jni.File";43.0;1.0;0.0;2.0;44.0;903.0;0.0;2.0;43.0;10238.0;115.0;0.0;0.0;0.0;0.2116;0.0;0.0;0.0698;"0.0";"1.0"
"org.apache.tomcat.util.buf.StringCache";"5.5.36";"tomcat";"5.5.36";"org.apache.tomcat.util.buf.StringCache";22.0;1.0;0.0;6.0;76.0;143.0;2.0;6.0;14.0;0.873;1081.0;0.9333;2.0;0.0;0.1476;0.0;0.0;474545.0;"0.0";"1.0"
"org.apache.catalina.valves.ExtendedAccessLogValve";"6.0.10";"tomcat";"6.0.10";"org.apache.catalina.valves.ExtendedAccessLogValve";38.0;0.0;0.0;14.0;144.0;521.0;0.0;14.0;26.0;0.8951;2014.0;1.0;3.0;0.0;0.1554;0.0;0.0;513421.0;"0.0";"1.0"
"org.apache.catalina.connector.InputBuffer";"6.0.16";"tomcat";"6.0.16";"org.apache.catalina.connector.InputBuffer";25.0;2.0;0.0;18.0;70.0;122.0;9.0;10.0;23.0;0.8202;643.0;0.7368;0.0;0.303;0.205;1.0;2.0;23.96;"0.0";"1.0"
"org.apache.naming.SelectorContext";"6.0.18";"tomcat";"6.0.18";"org.apache.naming.SelectorContext";35.0;1.0;0.0;4.0;87.0;573.0;1.0;3.0;31.0;0.5441;373.0;0.5;1.0;0.0;0.3431;0.0;0.0;94857.0;"0.0";"1.0"
"org.apache.catalina.core.StandardThreadExecutor";"6.0.18";"tomcat";"6.0.18";"org.apache.catalina.core.StandardThreadExecutor";27.0;1.0;0.0;7.0;49.0;191.0;2.0;7.0;27.0;0.8675;283.0;1.0;1.0;0.0;0.2284;0.0;0.0;91481.0;"0.0";"1.0"
"org.apache.tomcat.util.res.StringManager";"6.0.18";"tomcat";"6.0.18";"org.apache.tomcat.util.res.StringManager";13.0;1.0;0.0;39.0;35.0;62.0;38.0;1.0;9.0;0.3611;315.0;1.0;0.0;0.0;0.3889;0.0;0.0;23.0;"0.0";"1.0"
"org.apache.tomcat.dbcp.dbcp.PoolableConnectionFactory";"6.0.26";"tomcat";"6.0.26";"org.apache.tomcat.dbcp.dbcp.PoolableConnectionFactory";21.0;1.0;0.0;12.0;51.0;24.0;2.0;10.0;21.0;0.705;632.0;0.9;4.0;0.0;0.316;0.0;0.0;28619.0;"0.0";"1.0"
"org.apache.tomcat.dbcp.dbcp.datasources.CPDSConnectionFactory";"6.0.26";"tomcat";"6.0.26";"org.apache.tomcat.dbcp.dbcp.datasources.CPDSConnectionFactory";14.0;1.0;0.0;5.0;52.0;47.0;1.0;4.0;14.0;0.8034;420.0;1.0;1.0;0.0;0.3163;0.0;0.0;283571.0;"0.0";"1.0"
"org.apache.catalina.tribes.tipis.AbstractReplicatedMap";"6.0.39";"tomcat";"6.0.39";"org.apache.catalina.tribes.tipis.AbstractReplicatedMap";67.0;3.0;2.0;20.0;184.0;1713.0;3.0;18.0;57.0;0.869;2760.0;0.8235;3.0;0.6176;0.1165;3.0;26.0;399403.0;"0.0";"1.0"
"org.apache.catalina.Cluster";"6.0.4";"tomcat";"6.0.4";"org.apache.catalina.Cluster";14.0;1.0;0.0;4.0;14.0;91.0;3.0;2.0;14.0;2.0;14.0;0.0;0.0;0.0;0.3429;0.0;0.0;0.0;"0.0";"1.0"
"org.apache.catalina.security.SecurityClassLoad";"6.0.45";"tomcat";"6.0.45";"org.apache.catalina.security.SecurityClassLoad";11.0;1.0;0.0;1.0;18.0;55.0;1.0;0.0;2.0;2.0;611.0;0.0;0.0;0.0;0.5;0.0;0.0;545455.0;"0.0";"1.0"
"org.apache.catalina.ant.jmx.JMXAccessorTask";"6.0.45";"tomcat";"6.0.45";"org.apache.catalina.ant.jmx.JMXAccessorTask";44.0;0.0;6.0;11.0;102.0;844.0;8.0;3.0;36.0;0.9275;1083.0;0.8824;0.0;0.0;0.2597;0.0;0.0;232273.0;"0.0";"1.0"
"org.apache.catalina.ha.session.DeltaManager";"6.0.45";"tomcat";"6.0.45";"org.apache.catalina.ha.session.DeltaManager";105.0;0.0;0.0;29.0;249.0;4242.0;3.0;28.0;79.0;0.939;2939.0;0.9362;2.0;0.0;0.0984;0.0;0.0;265429.0;"0.0";"1.0"
"org.apache.catalina.ha.session.SimpleTcpReplicationManager";"6.0.45";"tomcat";"6.0.45";"org.apache.catalina.ha.session.SimpleTcpReplicationManager";36.0;0.0;0.0;21.0;144.0;448.0;1.0;21.0;31.0;0.916;1134.0;0.9412;1.0;0.0;0.1686;0.0;0.0;300278.0;"0.0";"1.0"
"org.apache.catalina.ha.session.DeltaSession";"6.0.45";"tomcat";"6.0.45";"org.apache.catalina.ha.session.DeltaSession";54.0;0.0;0.0;23.0;157.0;1245.0;5.0;21.0;44.0;0.7709;1190.0;0.8571;1.0;0.0;0.1437;0.0;0.0;209074.0;"0.0";"1.0"
"org.apache.catalina.ha.authenticator.ClusterSingleSignOn";"6.0.45";"tomcat";"6.0.45";"org.apache.catalina.ha.authenticator.ClusterSingleSignOn";20.0;0.0;0.0;18.0;62.0;110.0;1.0;18.0;7.0;0.75;581.0;1.0;2.0;0.0;0.4421;0.0;0.0;27.85;"0.0";"1.0"
"org.apache.catalina.tribes.transport.RxTaskPool";"6.0.45";"tomcat";"6.0.45";"org.apache.catalina.tribes.transport.RxTaskPool";13.0;1.0;0.0;7.0;31.0;32.0;6.0;2.0;10.0;0.7604;282.0;0.5;1.0;0.0;0.3542;0.0;0.0;200769.0;"0.0";"1.0"
"org.apache.catalina.tribes.util.StringManager";"6.0.45";"tomcat";"6.0.45";"org.apache.catalina.tribes.util.StringManager";10.0;1.0;0.0;7.0;37.0;39.0;4.0;3.0;7.0;0.5926;296.0;1.0;0.0;0.0;0.6111;0.0;0.0;28.3;"0.0";"1.0"
"org.apache.catalina.loader.WebappLoader";"6.0.45";"tomcat";"6.0.45";"org.apache.catalina.loader.WebappLoader";49.0;1.0;1.0;22.0;185.0;790.0;4.0;19.0;41.0;0.8977;1838.0;1.0;4.0;0.0;0.0972;0.0;0.0;360612.0;"0.0";"1.0"
"org.apache.catalina.connector.CoyoteAdapter";"6.0.45";"tomcat";"6.0.45";"org.apache.catalina.connector.CoyoteAdapter";17.0;1.0;0.0;38.0;182.0;70.0;1.0;38.0;6.0;0.7768;2019.0;0.8571;3.0;0.0;0.2188;0.0;0.0;1173529.0;"0.0";"1.0"
"org.apache.catalina.servlets.DefaultServlet";"6.0.45";"tomcat";"6.0.45";"org.apache.catalina.servlets.DefaultServlet";45.0;0.0;1.0;17.0;227.0;790.0;4.0;15.0;3.0;0.8961;3694.0;1.0;4.0;0.0;0.1651;0.0;0.0;806222.0;"0.0";"1.0"
"org.apache.catalina.deploy.MessageDestinationRef";"6.0.45";"tomcat";"6.0.45";"org.apache.catalina.deploy.MessageDestinationRef";14.0;1.0;0.0;3.0;18.0;33.0;3.0;1.0;13.0;0.7821;152.0;1.0;1.0;0.0;0.4762;0.0;0.0;94286.0;"0.0";"1.0"
"org.apache.catalina.valves.SemaphoreValve";"6.0.45";"tomcat";"6.0.45";"org.apache.catalina.valves.SemaphoreValve";18.0;0.0;0.0;9.0;34.0;77.0;0.0;9.0;18.0;0.8497;224.0;1.0;2.0;0.0;0.2778;0.0;0.0;109444.0;"0.0";"1.0"
"org.apache.catalina.security.SecurityClassLoad";"6.0.45";"tomcat";"6.0.45";"org.apache.catalina.security.SecurityClassLoad";11.0;1.0;0.0;1.0;18.0;55.0;1.0;0.0;2.0;2.0;611.0;0.0;0.0;0.0;0.5;0.0;0.0;545455.0;"0.0";"1.0"
"org.apache.catalina.core.StandardService";"6.0.45";"tomcat";"6.0.45";"org.apache.catalina.core.StandardService";35.0;1.0;1.0;21.0;90.0;313.0;5.0;16.0;34.0;0.8529;1163.0;1.0;5.0;0.0;0.131;0.0;0.0;317143.0;"0.0";"1.0"
"org.apache.catalina.core.DummyResponse";"6.0.45";"tomcat";"6.0.45";"org.apache.catalina.core.DummyResponse";68.0;1.0;0.0;4.0;69.0;2278.0;1.0;3.0;68.0;2.0;170.0;0.0;0.0;0.0;0.136;0.0;0.0;1.5;"0.0";"1.0"
"org.apache.catalina.realm.RealmBase";"6.0.45";"tomcat";"6.0.45";"org.apache.catalina.realm.RealmBase";56.0;1.0;7.0;32.0;172.0;1166.0;7.0;25.0;45.0;0.9329;2268.0;1.0;6.0;0.0;0.088;0.0;0.0;390357.0;"0.0";"1.0"
"org.apache.catalina.authenticator.SingleSignOn";"6.0.45";"tomcat";"6.0.45";"org.apache.catalina.authenticator.SingleSignOn";23.0;0.0;0.0;19.0;83.0;137.0;3.0;17.0;14.0;0.8352;854.0;1.0;2.0;0.0;0.2;0.0;0.0;357826.0;"0.0";"1.0"
"org.apache.catalina.session.ManagerBase";"6.0.45";"tomcat";"6.0.45";"org.apache.catalina.session.ManagerBase";86.0;1.0;2.0;19.0;206.0;3051.0;6.0;16.0;78.0;0.9551;2166.0;1.0;2.0;0.0;0.1059;0.0;0.0;237326.0;"0.0";"1.0"
"org.apache.catalina.Host";"6.0.45";"tomcat";"6.0.45";"org.apache.catalina.Host";21.0;1.0;0.0;28.0;21.0;210.0;26.0;2.0;21.0;1.05;23.0;0.0;0.0;0.0;0.5079;0.0;0.0;0.0;"0.0";"1.0"
"org.apache.catalina.valves.ValveBase";"6.0.45";"tomcat";"6.0.45";"org.apache.catalina.valves.ValveBase";23.0;1.0;18.0;37.0;52.0;211.0;22.0;15.0;22.0;0.9318;384.0;1.0;3.0;0.0;0.1682;0.0;0.0;152609.0;"0.0";"1.0"
"org.apache.catalina.servlets.WebdavServlet";"6.0.45";"tomcat";"6.0.45";"org.apache.catalina.servlets.WebdavServlet";34.0;0.0;0.0;14.0;189.0;393.0;2.0;14.0;2.0;0.9564;4427.0;1.0;1.0;0.0;0.2284;0.0;0.0;1284706.0;"0.0";"1.0"
"org.apache.catalina.valves.JDBCAccessLogValve";"6.0.45";"tomcat";"6.0.45";"org.apache.catalina.valves.JDBCAccessLogValve";33.0;0.0;0.0;12.0;83.0;384.0;0.0;12.0;30.0;0.8762;738.0;1.0;2.0;0.0;0.2545;0.0;0.0;205758.0;"0.0";"1.0"
"org.apache.catalina.core.JreMemoryLeakPreventionListener";"6.0.45";"tomcat";"6.0.45";"org.apache.catalina.core.JreMemoryLeakPreventionListener";25.0;1.0;0.0;5.0;59.0;186.0;0.0;5.0;24.0;0.8878;457.0;1.0;0.0;0.0;0.375;0.0;0.0;16.76;"0.0";"1.0"
"org.apache.catalina.core.StandardEngine";"6.0.45";"tomcat";"6.0.45";"org.apache.catalina.core.StandardEngine";30.0;0.0;0.0;31.0;103.0;281.0;9.0;24.0;27.0;0.8759;829.0;1.0;1.0;0.0;0.1442;0.0;0.0;26.3;"0.0";"1.0"
"org.apache.catalina.core.ContainerBase";"6.0.45";"tomcat";"6.0.45";"org.apache.catalina.core.ContainerBase";75.0;1.0;4.0;38.0;181.0;2067.0;16.0;30.0;66.0;0.9246;2036.0;1.0;9.0;0.0;0.0652;0.0;0.0;257333.0;"0.0";"1.0"
"org.apache.naming.StringManager";"6.0.45";"tomcat";"6.0.45";"org.apache.naming.StringManager";9.0;1.0;0.0;8.0;26.0;32.0;7.0;1.0;7.0;0.5;230.0;1.0;0.0;0.0;0.625;0.0;0.0;243333.0;"0.0";"1.0"
"org.apache.catalina.deploy.ContextEnvironment";"6.0.45";"tomcat";"6.0.45";"org.apache.catalina.deploy.ContextEnvironment";14.0;1.0;0.0;9.0;19.0;33.0;9.0;1.0;13.0;0.7821;149.0;1.0;1.0;0.0;0.3571;0.0;0.0;92143.0;"0.0";"1.0"
"org.apache.catalina.valves.RequestFilterValve";"6.0.45";"tomcat";"6.0.45";"org.apache.catalina.valves.RequestFilterValve";21.0;0.0;2.0;11.0;51.0;128.0;2.0;9.0;17.0;0.8636;351.0;1.0;2.0;0.0;0.2833;0.0;0.0;151905.0;"0.0";"1.0"
"org.apache.coyote.http11.Http11NioProcessor";"6.0.45";"tomcat";"6.0.45";"org.apache.coyote.http11.Http11NioProcessor";52.0;1.0;0.0;43.0;239.0;948.0;2.0;41.0;38.0;0.9065;3070.0;1.0;10.0;0.0;0.0991;0.0;0.0;572885.0;"0.0";"1.0"
"org.apache.coyote.http11.filters.FlushableGZIPOutputStream";"6.0.45";"tomcat";"6.0.45";"org.apache.coyote.http11.filters.FlushableGZIPOutputStream";11.0;5.0;0.0;1.0;20.0;35.0;1.0;0.0;7.0;0.4;163.0;1.0;0.0;0.6875;0.3091;3.0;9.0;135455.0;"0.0";"1.0"
"org.apache.tomcat.util.net.NioEndpoint$KeyAttachment";"6.0.45";"tomcat";"6.0.45";"org.apache.tomcat.util.net.NioEndpoint$KeyAttachment";39.0;1.0;0.0;16.0;46.0;567.0;14.0;3.0;36.0;0.8891;366.0;1.0;3.0;0.0;0.188;0.0;0.0;80256.0;"0.0";"1.0"
"org.apache.tomcat.util.net.NioEndpoint";"6.0.45";"tomcat";"6.0.45";"org.apache.tomcat.util.net.NioEndpoint";121.0;0.0;0.0;31.0;282.0;6416.0;16.0;27.0;105.0;0.9657;2244.0;0.8788;6.0;0.0;0.0858;0.0;0.0;17.0;"0.0";"1.0"
